2.89855e+0, 5.17857e+0
3.91304e+0, 1.28571e+1
4.92754e+0, 9.76190e+0
5.94203e+0, 2.25595e+1
6.95652e+0, 2.41667e+1
7.97101e+0, 2.06548e+1
8.91304e+0, 2.03571e+1
9.92754e+0, 2.14881e+1
1.09420e+1, 1.54762e+1
1.19565e+1, 1.44643e+1
1.29710e+1, 1.25595e+1
1.39130e+1, 1.05357e+1
1.49275e+1, 9.10714e+0
1.59420e+1, 7.67857e+0
1.69565e+1, 8.15476e+0
1.79710e+1, 8.63095e+0
1.89855e+1, 6.84524e+0
2.00000e+1, 5.05952e+0
2.09420e+1, 5.35714e+0
2.19565e+1, 5.65476e+0
2.29710e+1, 5.35714e+0
2.39130e+1, 5.11905e+0
2.49275e+1, 4.46429e+0
2.60145e+1, 3.80952e+0
2.69565e+1, 3.75000e+0
2.79710e+1, 3.63095e+0
2.89855e+1, 3.33333e+0
3.00000e+1, 3.09524e+0
3.10145e+1, 2.97619e+0
3.19565e+1, 2.85714e+0
3.29710e+1, 2.85714e+0
3.39855e+1, 2.79762e+0
3.50725e+1, 2.67857e+0
3.60145e+1, 2.61905e+0
3.71014e+1, 2.50000e+0
3.80435e+1, 2.50000e+0
