1.924049865287488, 1.8470948012232427
2.8737081026760567, 4.232415902140675
3.893018339960671, 4.324159021406729
4.899853592189274, 6.617737003058105
5.919510356836552, 6.648318042813457
6.8807772608744635, 6.984709480122326
7.9707790801431155, 4.599388379204894
8.880240143462329, 4.079510703363914
9.891233724042936, 5.63914373088685
11.884459114102796, 3.8348623853211024
13.873352912129324, 2.7951070336391446
15.909201167797214, 3.4678899082568826
17.951113652311776, 3.0703363914373103
19.868103022584926, 4.721712538226301
21.91798563644082, 2.917431192660551
23.956259583647377, 3.162079510703366
25.88745657578987, 2.3058103975535182
27.929542323985764, 1.8776758409785952
29.855714669369583, 1.908256880733946
31.898320208609476, 1.388379204892967
33.882016096196, 1.2660550458715605
35.92202268021589, 1.2048929663608572
37.90415919467041, 1.3577981651376145
